cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
1521466,1231,Blank checks,Holding and other investment offices,34.1443298,-117.9008474,Apex 2 Inc.,NA,5525,"Fruci & Associates II, PLLC",Washington,Spokane,552500001,Kemper Rojas,1/29/2019,CA
1455819,930,Electric housewares & fans,Electrical and electronic equipment,34.1455035,-118.7470393,"Vape Holdings, Inc.",NA,3501,DBBMCKENNON,California,Newport Beach,350100001,Michael McKennon,4/3/2019,CA
1562401,1231,Real estate investment trusts,Holding and other investment offices,34.1455631,-118.7877523,American Homes 4 Rent,AMH; 6748B; AMH.PA; AMH.PB; AMH.PC; AMH.PD; AMH.PE; AMH.PF; AMH.PG; AMH.PH,42,Ernst & Young LLP,California,Los Angeles,4200852,Gregory Feng,3/17/2020,CA
1716558,1231,Real estate investment trusts,Holding and other investment offices,34.1455631,-118.7877523,"American Homes 4 Rent, L.P.",NA,42,Ernst & Young LLP,California,Los Angeles,4200852,Gregory Feng,3/17/2020,CA
1381435,1229,Retail-eating & drinking places,Eating and drinking places,34.1458893,-118.2568422,"Giggles N' Hugs, Inc.",GIGL,572,"Weinberg & Company, P.A.",California,Los Angeles,57200001,Corey Fischer,4/18/2019,CA
1465885,1231,Real estate investment trusts,Holding and other investment offices,34.1460377,-118.1419666,Western Asset Mortgage Capital Corp,WMC,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800457,Fred Kelso,3/26/2019,CA
1035443,1231,Real estate investment trusts,Holding and other investment offices,34.1462087,-118.1428913,"Alexandria Real Estate Equities, Inc.",ARE; ARE.PB; ARE.PC; ARE.PD; ARE.PE,42,Ernst & Young LLP,California,Los Angeles,4202569,Marc Roberts,2/14/2020,CA
1342287,630,"Services-equipment rental & leasing, nec",Business services,34.1470218,-118.1495827,General Finance Corporation,GFNCU; GFN; GFNCW; GFNCL; GFNCZ; GFNCP,173,Crowe LLP,California,Sherman Oaks,17304292,Douglas Thomson,9/30/2019,CA
1326732,1231,Pharmaceutical preparations,Chemicals and allied products,34.1472499,-118.0018656,"Xencor, Inc.",XNCR,49,RSM US LLP,California,Los Angeles,4982535,David Hill,3/4/2020,CA
1069157,1231,State commercial banks,Depository institutions,34.1486799,-118.1416632,"East West Bancorp, Inc.",EWBC,185,KPMG LLP,California,Los Angeles,18500570,Karen Saunders,3/23/2020,CA
899460,1231,Pharmaceutical preparations,Chemicals and allied products,34.1491476,-118.8004675,MANNKIND CORP,MNKD,34,Deloitte &  Touche LLP,California,Los Angeles,3411411,Heather Ziegler,3/11/2020,CA
831641,929,Services-engineering services,Engineering and management services,34.1506329,-118.0781576,TETRA TECH INC,TTEK,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800121,Kirk Thorell,12/20/2019,CA
1692376,1231,Finance services,Nondepository credit institutions,34.1508764,-118.7949373,"Velocity Financial, LLC",VEL,185,KPMG LLP,California,Los Angeles,18500490,Jeffrey Bierman,10/28/2019,CA
1656328,1231,Pharmaceutical preparations,Chemicals and allied products,34.1508764,-118.7949373,"Sienna Biopharmaceuticals, Inc.",SNNAQ,42,Ernst & Young LLP,California,Los Angeles,4200862,Don Ferrera,3/22/2019,CA
1386278,1231,Finance services,Nondepository credit institutions,34.1515595,-118.0788894,Green Dot Corporation,GDOT; 5647B,42,Ernst & Young LLP,California,Los Angeles,4201821,Keith Lupton,3/11/2020,CA
1464423,1231,Real estate investment trusts,Holding and other investment offices,34.1518903,-118.8200785,PennyMac Mortgage Investment Trust,PMT; PMT.PA; PMT.PB,34,Deloitte &  Touche LLP,California,Los Angeles,3411501,Scott Sauer,3/9/2020,CA
1745916,1231,Mortgage bankers & loan correspondents,Nondepository credit institutions,34.1518903,-118.8200785,"PennyMac Financial Services, Inc.",PFSI,34,Deloitte &  Touche LLP,California,Los Angeles,3411501,Scott Sauer,3/9/2020,CA
100716,1220,"Fire, marine & casualty insurance",Insurance carriers,34.1520878,-118.6954632,Unico American Corporation,UNAM,5047,"JLK Rosenberger, LLP",California,Glendale,504700005,William Rosenberger,4/25/2019,CA
49754,1231,Retail-eating places,Eating and drinking places,34.1524501,-118.2544602,"Dine Brands Global, Inc.",DIN,42,Ernst & Young LLP,California,Los Angeles,4202569,Marc Roberts,3/10/2020,CA
1039280,630,Services-prepackaged software,Business services,34.1527397,-118.6482479,"Netsol Technologies, Inc.",NTWK,6197,"KSP Group, Inc.",California,Los Angeles,619707588,Jaslyn Sellers,10/7/2019,CA
1578732,1231,Real estate agents & managers (for others),Real estate,34.1527397,-118.6482479,"Marcus & Millichap, Inc.",MMI,42,Ernst & Young LLP,California,Los Angeles,4202826,Shawn Simmons,3/18/2020,CA
1787306,1231,Pharmaceutical preparations,Chemicals and allied products,34.1527669,-118.8210344,"Arcutis Biotherapeutics, Inc.",ARQT,42,Ernst & Young LLP,California,Los Angeles,4200862,Don Ferrera,1/28/2020,CA
887905,1231,Real estate investment trusts,Holding and other investment offices,34.1542794,-118.8232066,"LTC Properties, Inc.",LTC; LTC.PE; LTC.PF,42,Ernst & Young LLP,California,Los Angeles,4200359,Sandra Burns,3/5/2020,CA
1668370,1231,"Cutlery, handtools & general hardware",Fabricated metal products,34.1557111,-118.2584182,"ToughBuilt Industries, Inc.",TBLT; TBLTW; TBLTU,688,Marcum LLP,New York,Costa Mesa,68800149,Sougata Banerjee,3/30/2019,CA
1386301,630,"Services-business services, nec",Business services,34.156509,-118.4895896,"Research Solutions, Inc.",RSSS,572,"Weinberg & Company, P.A.",California,Los Angeles,57200001,Corey Fischer,9/26/2019,CA
1001039,928,Cable & other pay television services,Communications,34.1568097,-118.3250894,WALT DISNEY CO/,DIG.3,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800653,Robert Barrett,3/16/2019,CA
1744489,1003,Services-miscellaneous amusement & recreation,Amusement and recreational services,34.1568097,-118.3250894,Walt Disney Co,DIS,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800653,Robert Barrett,12/17/2019,CA
1614556,630,Miscellaneous furniture & fixtures,Furniture and fixtures,34.15695,-118.8007961,Star Alliance International Corp,NA,6237,AJ Robbins CPA LLC,Colorado,Denver,623711112,Edward Hamilton,2/24/2020,CA
8818,1228,Converted paper & paperboard prods (no contaners/boxes),Paper and allied products,34.1570641,-118.2563626,Avery Dennison Corp,AVY,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800658,Michael Brandmeyer,3/17/2020,CA
1772921,930,Retail-auto & home supply stores,Automotive dealers and gasoline service stations,34.1589213,-83.9927365,OneWater Marine Inc.,ONEW; 0001B,248,Grant Thornton LLP,Georgia,Atlanta,24800082,Mark Greeff,1/6/2020,GA
109657,1231,Pharmaceutical preparations,Chemicals and allied products,34.1635002,-118.8218208,"GT Biopharma, Inc.",GTBP,759,"Seligson & Giannattasio, LLP",New York,White Plains,75919901,Terence Harper,6/11/2019,CA
1468639,NA,General bldg contractors - nonresidential bldgs,General building contractors,34.163572,-84.1147864,"Vicapsys Life Sciences, Inc.",VICP,4048,D. Brooks and Associates CPA's P.A.,Florida,Palm Beach Gardens,404833333,Adrienne Anderson,2/18/2020,GA
866368,1231,Real estate investment trusts,Holding and other investment offices,34.1664274,-118.2955073,PS Business Parks Inc.,PSB; 7072B; 7073B; 7648B; PSB.PD; PSB.PF; PSB.PH; PSB.PI; PSB.PK; PSB.PL; PSB.PM; PSB.PO; PSB.PP; PSB.PR; PSB.PS; PSB.PT; PSB.PU; PSB.PV; PSB.PW; PSB.PX; PSB.PY; PSB.PZ,42,Ernst & Young LLP,California,Los Angeles,4200852,Gregory Feng,3/6/2020,CA
1393311,1231,Real estate investment trusts,Holding and other investment offices,34.1664274,-118.2955073,Public Storage,PSA; 3523B; PSA.PK; PSA.PJ; PSA.A; PSA.PQ.1; PSA.PR.1; PSA.PS.1; PSA.PT.1; PSA.PU.1; PSA.PV.1; PSA.PW.1; PSA.PX.1; PSA.PZ.1; PSA.PA.1; PSA.PB.1; PSA.PC.1; PSA.PD.1; PSA.PE.1; PSA.PF.2; PSA.PG.1; PSA.PH.2; PSA.PI.2; PSA.PK.2; PSA.PL.; PSA.PM; PSA.PN; PSA.PI; PSA.PG; PSA.PO; PSA.PP; PSA.PQ; PSA.PR; PSA.PS; PSA.PT; PSA.PH; PSA.PU; PSA.PV; PSA.PW; PSA.PX; PSA.PY; PSA.PZ; PSA.PF; PSA.PA; PSA.PB; PSA.PC; PSA.PD; PSA.PE,42,Ernst & Young LLP,California,Los Angeles,4200852,Gregory Feng,3/11/2020,CA
1691430,1231,Medicinal chemicals & botanical products,Chemicals and allied products,34.167904,-118.346126,Quanta Inc.,NA,572,"Weinberg & Company, P.A.",California,Los Angeles,57200002,John Lucas,4/18/2019,CA
1464790,1231,"Services-business services, nec",Business services,34.1743144,-118.5941467,"B. Riley Financial, Inc.",AMV.U; 3GAMRW; RILY; RILYP,688,Marcum LLP,New York,New York,68800124,Mitchell Watt,3/16/2020,CA
844161,202,"Women's, misses', and juniors outerwear",Apparel and other textile products,34.1788957,-118.4652991,CHEROKEE INC,8376B; 7193B; APEX,34,Deloitte &  Touche LLP,California,Los Angeles,3411434,Trent Brown,5/21/2019,CA
1643301,1231,"Plastics, foil & coated paper bags",Paper and allied products,34.1837424,-119.1618689,Cure Pharmaceutical Holding Corp.,CURR,587,RBSM LLP,Nevada,henderson,58700006,marlene hutcheson,4/8/2019,CA
1528172,1231,Pharmaceutical preparations,Chemicals and allied products,34.1854006,-118.5963021,"Endonovo Therapeutics, Inc.",ENDV,468,"Rose, Snyder & Jacobs LLP",California,Encino,46800001,Stephane Vachon,4/15/2019,CA
1666134,1231,Services-prepackaged software,Business services,34.1878003,-118.5960026,"BLACKLINE, INC.",BL,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800797,Jeff Feiereisen,3/18/2020,CA
318154,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,34.192136,-118.919477,Amgen Inc.,AMGN; 5351B,42,Ernst & Young LLP,California,Los Angeles,4202856,Craig Smith,2/20/2020,CA
1094285,1229,"Search, detection, navagation, guidance, aeronautical sys",Instruments and related products,34.1974847,-118.9054586,TELEDYNE TECHNOLOGIES INC,TDY,34,Deloitte &  Touche LLP,California,Los Angeles,3411026,Lenard Parrish,3/16/2020,CA
1543623,1231,"Measuring & controlling devices, nec",Instruments and related products,34.1988673,-118.595897,US Nuclear Corp.,NA,206,"MaloneBailey, LLP",Texas,Houston,20600004,James Thompson,4/19/2019,CA
1462120,1231,State commercial banks,Depository institutions,34.2010397,-77.9054495,"Live Oak Bancshares, Inc.",LOB; 7365B,57,Dixon Hughes Goodman LLP,North Carolina,Raleigh,5700018,Adam Thomas,3/2/2020,NC
1739451,1231,NA,NA,34.2073196,-84.1401926,"Tyr Equity, Inc.",NA,273,"Prager Metis CPAs, LLC",New Jersey,Hackensack,27300003,Francis Decker,6/18/2019,GA
1760233,1231,NA,NA,34.2102585,-84.1367071,"uBid Holdings, Inc.",UBID,572,"Weinberg & Company, P.A.",California,Los Angeles,57200001,Corey Fischer,9/26/2019,GA
1009759,331,Engines & turbines,Industrial machinery and equipment,34.2121862,-118.4966993,Capstone Turbine Corporation,CPST,688,Marcum LLP,California,Costa Mesa,68800104,Steve Rapattoni,7/21/2019,CA
1685982,1231,Services-computer processing & data preparation,Business services,34.2169541,-118.840052,NEW MEDIA TRADER INC.,NA,587,RBSM LLP,California,LARKSPUR,58700005,SAM BERDE,5/13/2019,CA
1050606,1231,Radio broadcasting stations,Communications,34.2175467,-119.0048468,"Salem Media Group, Inc.",SALM; 9748B; SALM20,173,Crowe LLP,California,Sherman Oaks,17323201,David Kral,3/16/2020,CA
88941,126,Semiconductors & related devices,Electrical and electronic equipment,34.2180997,-119.0210025,SEMTECH CORP,SMTC,34,Deloitte &  Touche LLP,California,Los Angeles,3411434,Trent Brown,4/16/2019,CA
90498,1231,National commercial banks,Depository institutions,34.224569,-92.0030655,Simmons First National Corporation,SFNC,686,"BKD, LLP",Arkansas,Little Rock,68645024,Jason Rader,3/20/2020,AR
758938,1231,Magnetic & optical recording media,Electrical and electronic equipment,34.2294461,-119.0189443,QUALSTAR CORP,QBAK,587,RBSM LLP,California,LARKSPUR,58700005,SAM BERDE,3/31/2019,CA
1793294,1231,Services-commercial physical & biological research,Engineering and management services,34.2462466,-77.9498607,"PPD, Inc.",PPD,34,Deloitte &  Touche LLP,North Carolina,Raleigh,3410704,David Haines,1/21/2020,NC
1376793,630,Agricultural services,Agricultural services,34.2522483,-118.597832,"Cavitation Technologies, Inc.",CVAT,572,"Weinberg & Company, P.A.",California,Los Angeles,57200002,John Lucas,10/16/2019,CA
715072,1231,State commercial banks,Depository institutions,34.2562763,-88.7051028,Renasant Corporation,RNST,171,Horne LLP,Tennessee,Memphis,17100002,James Butcher,3/12/2020,MS
1299939,1231,NA,NA,34.256348,-88.7038655,BancorpSouth Bank,BXS; BXS.PA.1; BXS.PA,686,"BKD, LLP",Mississippi,Jackson,68630033,Warren Underwood,3/20/2020,MS
1671933,1231,"Services-computer programming, data processing, etc.",Business services,34.2814477,-119.2913175,"Trade Desk, Inc.",TTD; 9635B,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800717,Robert Irving,3/19/2020,CA
1368622,430,Aircraft,Transportation equipment,34.2831786,-118.7792913,"Aerovironment, Inc",AVAV,42,Ernst & Young LLP,California,Los Angeles,4202629,Lynton Rowsell,6/28/2019,CA
892553,1231,Fabricated plate work (boiler shops),Fabricated metal products,34.2950686,-84.428506,CHART INDUSTRIES INC,CTITQ; 3CIDI; GTLS,34,Deloitte &  Touche LLP,Georgia,Atlanta,3411597,Robert Staner,3/13/2020,GA
1266806,1231,Electromedical & electrotherapeutic apparatus,Instruments and related products,34.3021604,-118.4613038,"Second Sight Medical Products, Inc.",EYES; EYESW,285,Gumbiner Savett Inc.,California,Santa Monica,28500001,RIchard Parent,4/5/2019,CA
77543,1231,General bldg contractors - nonresidential bldgs,General building contractors,34.3125461,-118.4773533,TUTOR PERINI CORP,TPC; PCR.P,34,Deloitte &  Touche LLP,California,Los Angeles,3411511,Glen Storer,3/16/2020,CA
1342423,1031,Agricultural production-crops,Agricultural production- crops,34.3313863,-119.1250261,Limoneira CO,LMNR,34,Deloitte &  Touche LLP,California,Los Angeles,3411434,Trent Brown,2/12/2020,CA
1133470,1031,Agricultural services,Agricultural services,34.3313863,-119.1250261,CALAVO GROWERS INC,CVGW,34,Deloitte &  Touche LLP,California,Costa Mesa,3410792,Timothy Brandt,1/23/2020,CA
91767,1231,Paperboard containers & boxes,Paper and allied products,34.37,-80.0699999,SONOCO PRODUCTS CO,SON,238,PricewaterhouseCoopers LLP,North Carolina,Charlotte,23800702,Daniel Swiggett,3/19/2020,SC
1611052,1231,Services-prepackaged software,Business services,34.3850438,-119.4908492,"PROCORE TECHNOLOGIES, INC.",PCOR,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800093,Christine Good,3/4/2020,CA
1481028,630,Semiconductors & related devices,Electrical and electronic equipment,34.414231,-119.691063,"HyperSolar, Inc.",HYSR,287,"Liggett & Webb, P.A.",New York,New York,28700004,Arpita Joshi,10/2/2019,CA
1609253,1231,Crude petroleum & natural gas,Oil and gas extraction,34.416577,-118.5751643,California Resources Corporation,CRC,185,KPMG LLP,California,Los Angeles,18500710,Gregory Geyer,3/23/2020,CA
1314727,NA,Household audio & video equipment,Electrical and electronic equipment,34.4173377,-119.6980233,Sonos Inc,SONO,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800870,Alexandra Markovich,12/20/2019,CA
1371128,1231,Unsupported plastics film & sheet,Rubber and miscellaneous plastics products,34.4195755,-118.4372847,BioSolar Inc.,BSRC,2738,"M&K CPAS, PLLC",Texas,Houston,273800001,Casey Kinchen,3/23/2020,CA
1036188,131,Services-prepackaged software,Business services,34.4225267,-119.6090754,QAD Inc.,QADB; QADA,185,KPMG LLP,California,Los Angeles,18500549,Jennifer Lapcevic,5/17/2019,CA
1294133,1231,"Orthopedic, prosthetic & surgical appliances & supplies",Instruments and related products,34.4276727,-119.8672596,Inogen Inc,INGN,34,Deloitte &  Touche LLP,California,Los Angeles,3411246,Khurram Siddiqui,3/27/2020,CA
910521,331,Rubber & plastics footwear,Rubber and miscellaneous plastics products,34.4287369,-119.8629881,Deckers Outdoor Corporation,DECK,185,KPMG LLP,California,Los Angeles,18500663,Charity Manley,8/29/2019,CA
1579910,1231,Semiconductors & related devices,Electrical and electronic equipment,34.4312462,-119.8572263,"Resonant, Inc.",RESN,173,Crowe LLP,California,Sherman Oaks,17305684,Heather Semenuik,3/23/2020,CA
1051343,1231,State commercial banks,Depository institutions,34.4330615,-119.8274134,Community West Bancshares,CWBC,49,RSM US LLP,Nevada,Las Vegas,4967502,Victoria Umphress,3/17/2020,CA
1551693,1231,"Orthopedic, prosthetic & surgical appliances & supplies",Instruments and related products,34.4333726,-119.8294171,"Sientra, Inc.",SIEN,185,KPMG LLP,California,Los Angeles,18500654,Ryan Hall,4/11/2019,CA
1433195,1231,Services-prepackaged software,Business services,34.4342256,-119.8637113,APPFOLIO INC,APPF; 7363B,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800606,Steven Mack,3/19/2020,CA
942126,1231,"Wholesale-electronic parts & equipment, nec",Wholesale trade--durable goods,34.4399356,-118.6252939,Taitron Components Incorporated,TAIT; 9125B,200,Haskell & White LLP,California,Irvine,20000001,Richard Smetanka,5/5/2019,CA
1378718,930,Wholesale-hardware,Wholesale trade--durable goods,34.4399781,-118.5713175,"Wesco Aircraft Holdings, Inc",WAIR,238,PricewaterhouseCoopers LLP,California,Los Angeles,23800662,Troy Sheen,12/10/2019,CA
1407878,1231,Refuse systems,"Electric, gas, and sanitary services",34.4411852,-119.7423829,"Digital Locations, Inc.",DLOC,2738,"M&K CPAS, PLLC",Texas,Houston,273800002,Cameron Terry,4/2/2019,CA
851968,1231,Carpets & rugs,Textile mill products,34.4724813,-84.9434654,"Mohawk Industries, Inc.",MHK,185,KPMG LLP,Georgia,Atlanta,18500007,Warren Carson,3/30/2020,GA
1127993,630,Services-motion picture theaters,Motion pictures,34.5790797,-83.3147145,"Galaxy Next Generation, Inc.",GAXY,752,"Somerset CPAs, P.C.",Indiana,Indianapolis,75200003,Rebecca Quintana,10/4/2019,GA
38723,1231,Personal credit institutions,Nondepository credit institutions,34.5804319,-83.3265919,1st FRANKLIN FINANCIAL CORP,3687B,34,Deloitte &  Touche LLP,Georgia,Atlanta,3411140,Mark Scalese,4/24/2019,GA
1023459,831,Services-computer integrated systems design,Business services,34.6552356,-118.1485199,Simulations Plus Inc.,SLP,468,"Rose, Snyder & Jacobs LLP",California,Encino,46800005,Damien Pineda,11/14/2019,CA
1501078,630,"Savings institution, federally chartered",Depository institutions,34.6874725,-82.9539786,Oconee Federal Financial Corp.,OFED,149,"Elliott Davis, LLC",South Carolina,Greenville,14900016,Robert Stevens,10/8/2019,SC
859163,331,Electronic components & accessories,Electrical and electronic equipment,34.701427700000004,-82.2393666,AVX Corp,AVX,238,PricewaterhouseCoopers LLP,Georgia,Atlanta,23800807,Anthony Degance,8/5/2019,SC
926282,1231,Telephone & telegraph apparatus,Electrical and electronic equipment,34.725884,-86.679868,ADTRAN INC,ADTN,238,PricewaterhouseCoopers LLP,Alabama,Birmingham,23800085,Stephanie Morela,3/17/2020,AL
